,country,name,brand,price,currency,url,image,scraped_at
351,UK,Total Whitening XL,Colgate,4.7,£,https://www.notino.co.uk/colgate/total-whitening-xl-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8714789710358_01-o__240404.jpg,2024-06-13 12:43:04
352,UK,Crystal Combo Pack,Swissdent,13.2,£,https://www.notino.co.uk/swissdent/crystal-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890050_01-o__220829.jpg,2024-06-13 12:43:04
353,UK,Gum Protection,Ecodenta,4.0,£,https://www.notino.co.uk/ecodenta/gum-protection-toothpaste-with-tea-tree-oil/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001005538_01-o__240313.jpg,2024-06-13 12:43:04
354,UK,Up White Supreme Whitening,Perl Weiss,5.0,£,https://www.notino.co.uk/perl-weiss/up-white-supreme-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009482_01__240304.jpg,2024-06-13 12:43:04
355,UK,Rocket,Brush Baby,4.3,£,https://www.notino.co.uk/brush-baby/rocket-toothpaste-for-children-blueberry/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178102437_01-o__230613.jpg,2024-06-13 12:43:04
356,UK,Glitter Gold&Black,Beverly Hills Formula,5.5,£,https://www.notino.co.uk/beverly-hills-formula/glitter-goldblack-whitening-toothpaste-vegan/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105004326_01-o__240423.jpg,2024-06-13 12:43:04
357,UK,Santoin s účinkem při paradontóze,Walmark,5.7,£,https://www.notino.co.uk/walmark/santoin-s-ucinkem-pri-paradontoze-toothpaste/,https://cdn.notinoimg.com/list_2k//walmark/8596024018081_01-o__220304.jpg,2024-06-13 12:43:04
358,UK,Max White Bye Bye Stains,Colgate,4.0,£,https://www.notino.co.uk/colgate/max-white-bye-bye-stains-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951610521_01-o__240404.jpg,2024-06-13 12:43:04
359,UK,Toothpaste Hyvä Meinink,HAAN,6.5,£,https://www.notino.co.uk/haan/toothpaste-hyva-meinink-whitening-toothpaste-with-fluoride-with-peppermint/,https://cdn.notinoimg.com/list_2k//haan/5060669781042_01-o__230515.jpg,2024-06-13 12:43:04
360,UK,Black Lux,Curasept,13.0,£,https://www.notino.co.uk/curasept/black-lux-black-whitening-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//curasept/8056746071998_01-o__220218.jpg,2024-06-13 12:43:04
361,UK,Always Smiling Blue,Chicco,11.2,£,https://www.notino.co.uk/chicco/always-smiling-blue-dental-care-set-12-mfor-children/,https://cdn.notinoimg.com/list_2k//chicco/8058664047383_01__231124.jpg,2024-06-13 12:43:04
362,UK,CBD Charcoal Whitening,White Pearl,7.1,£,https://www.notino.co.uk/white-pearl/cbd-charcoal-whitening-whitening-toothpaste-with-activated-charcoal-with-cbd/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333336_01-o__230725.jpg,2024-06-13 12:43:04
363,UK,Natural Elements Integral 8 Camomile,Signal,2.8,£,https://www.notino.co.uk/signal/natural-elements-integral-8-camomile-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/8720181230585_01-o__220812.jpg,2024-06-13 12:43:04
364,UK,NanoCare Whitening,White Pearl,6.6,£,https://www.notino.co.uk/white-pearl/nanocare-whitening-toothpaste-with-silver-nanoparticles-against-enamel-spots/,https://cdn.notinoimg.com/list_2k//white-pearl/whpnaww_ktps10_01__160520.jpg,2024-06-13 12:43:04
365,UK,Oral Care,Chicco,3.3,£,https://www.notino.co.uk/chicco/oral-care-gum-massage-gel-for-babies-4m/,https://cdn.notinoimg.com/list_2k//chicco/8003670913771_01__210623.jpg,2024-06-13 12:43:04
366,UK,Total Mouth Detox,White Glo,5.6,£,https://www.notino.co.uk/white-glo/total-mouth-detox-teeth-whitening-kit/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001025_01-o__210524.jpg,2024-06-13 12:43:04
367,UK,Teething,Brush Baby,3.3,£,https://www.notino.co.uk/brush-baby/teething-toothpaste/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178100679_01-o__240326.jpg,2024-06-13 12:43:04
368,UK,Sensitive Forte,White Glo,5.4,£,https://www.notino.co.uk/white-glo/sensitive-forte-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000653_01-o__210524.jpg,2024-06-13 12:43:04
369,UK,Max Fresh Cooling Crystals,Colgate,2.9,£,https://www.notino.co.uk/colgate/max-fresh-cooling-crystals-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951313675_01-o__240312.jpg,2024-06-13 12:43:04
370,UK,Medium,Vitis,10.6,£,https://www.notino.co.uk/vitis/medium-toothbrush-mini-toothpaste/,https://cdn.notinoimg.com/list_2k//vitis/8427426006591_01-o__230202.jpg,2024-06-13 12:43:04
371,UK,Toothpaste Spearmint,BEN&ANNA,3.7,£,https://www.notino.co.uk/benanna/toothpaste-spearmint-natural-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//benanna/4260491223050_01-o__230331.jpg,2024-06-13 12:43:04
372,UK,Set Max White Ultra Complete,Colgate,15.2,£,https://www.notino.co.uk/colgate/set-max-white-ultra-complete-set-for-teeth/,https://cdn.notinoimg.com/list_2k//colgate/8590232001224_01-o__230922.jpg,2024-06-13 12:43:04
373,UK,Mickey Toothpaste,Disney,2.5,£,https://www.notino.co.uk/disney/mickey-toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//disney/8056234640361_01-o__231108.jpg,2024-06-13 12:43:04
374,UK,NanoCare Whitening,White Pearl,10.0,£,https://www.notino.co.uk/white-pearl/nanocare-whitening/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069332834_02__170922.jpg,2024-06-13 12:43:04
375,UK,Certified Organic Sensitivity Relief,Ecodenta,4.2,£,https://www.notino.co.uk/ecodenta/certified-organic-sensitivity-relief-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002179_01__220606.jpg,2024-06-13 12:43:04
376,UK,Probiotic,White Glo,5.0,£,https://www.notino.co.uk/white-glo/probiotic-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001506_00-o__230606.jpg,2024-06-13 12:43:04
377,UK,Spiderman Toothpaste,Marvel,2.3,£,https://www.notino.co.uk/marvel/spiderman-toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//marvel/8032979436971_01__220725.jpg,2024-06-13 12:43:04
378,UK,PAP Coconut Whitening,White Pearl,7.2,£,https://www.notino.co.uk/white-pearl/pap-coconut-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333299_01-o__230725.jpg,2024-06-13 12:43:04
379,UK,White Now Detox Coconut,Signal,4.5,£,https://www.notino.co.uk/signal/white-now-detox-coconut-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/8710604754248_01-o__200217.jpg,2024-06-13 12:43:04
380,UK,Family Whitening,WOOM,3.2,£,https://www.notino.co.uk/woom/family-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180346_01-o__220830.jpg,2024-06-13 12:43:04
381,UK,Smile Aloe Vera,White Pearl,2.3,£,https://www.notino.co.uk/white-pearl/smile-aloe-vera-toothpaste-for-healthy-teeth-and-gums/,https://cdn.notinoimg.com/list_2k//white-pearl/whpalow_ktps10_01__150611.jpg,2024-06-13 12:43:04
382,UK,White System,Signal,1.8,£,https://www.notino.co.uk/signal/white-system-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//signal/8720181472626_01-o__240607.jpg,2024-06-13 12:43:04
383,UK,Toothpaste Black,BEN&ANNA,3.8,£,https://www.notino.co.uk/benanna/toothpaste-black-natural-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//benanna/4260491223012_01-o__230331.jpg,2024-06-13 12:43:04
384,UK,Exceptional Whitening,Ecodenta,4.7,£,https://www.notino.co.uk/ecodenta/exceptional-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001337103_01-o__210809.jpg,2024-06-13 12:43:04
385,UK,Toothpaste Coco Mania,BEN&ANNA,4.2,£,https://www.notino.co.uk/benanna/toothpaste-coco-mania-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//benanna/4260491223043_01-o__230331.jpg,2024-06-13 12:43:04
386,UK,Gentle Combo Pack,Swissdent,9.8,£,https://www.notino.co.uk/swissdent/gentle-combo-pack-set-for-perfectly-clean-teeth-mint/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890043_01-o__220829.jpg,2024-06-13 12:43:04
387,UK,Complete 7 + White,Blend-a-med,3.6,£,https://www.notino.co.uk/blend-a-med/complete-7-white-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//blend-a-med/blecpww_ktps10_01__150925.jpg,2024-06-13 12:43:04
388,UK,Oral Care Set,Chicco,8.0,£,https://www.notino.co.uk/chicco/oral-care-set-dental-care-set-for-babies/,https://cdn.notinoimg.com/list_2k//chicco/8058664155798_01__231124.jpg,2024-06-13 12:43:04
389,UK,CBD Aloe Vera,White Pearl,7.1,£,https://www.notino.co.uk/white-pearl/cbd-aloe-vera-toothpaste/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333312_01-o__230725.jpg,2024-06-13 12:43:04
390,UK,Toothpaste Smooth Mint,My White Secret,7.0,£,https://www.notino.co.uk/my-white-secret/toothpaste-smooth-mint-toothpaste/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390549_01-o__230913.jpg,2024-06-13 12:43:04
391,UK,AC Milan Oral Hygiene Gift Set,EP Line,10.8,£,https://www.notino.co.uk/ep-line/ac-milan-oral-hygiene-gift-set-gift-setfor-children/,https://cdn.notinoimg.com/list_2k//ep-line/8029241131962_01__231120.jpg,2024-06-13 12:43:04
392,UK,Herbal+ Toothpaste,WOOM,4.8,£,https://www.notino.co.uk/woom/herbal-toothbrush-herbal-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/4751033920228_01-o__220629.jpg,2024-06-13 12:43:04
393,UK,Black Lux Set,Curasept,15.0,£,https://www.notino.co.uk/curasept/black-lux-set-whitening-kit-for-teeth/,https://cdn.notinoimg.com/list_2k//curasept/8056746071486_01-o__220218.jpg,2024-06-13 12:43:04
394,UK,Sensitive & Repair,Lavera,4.6,£,https://www.notino.co.uk/lavera/sensitive-repair-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629206_01-o__240503.jpg,2024-06-13 12:43:04
395,UK,Biocare Combo Pack,Swissdent,11.1,£,https://www.notino.co.uk/swissdent/biocare-combo-pack-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890067_01-o__220829.jpg,2024-06-13 12:43:04
396,UK,Crystal Travel Tube,Swissdent,2.9,£,https://www.notino.co.uk/swissdent/crystal-travel-tube-remineralising-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190716_01-o__221027.jpg,2024-06-13 12:43:04
397,UK,Oral Care Set,Peppa Pig,12.6,£,https://www.notino.co.uk/peppa-pig/oral-care-set-gift-setfor-children/,https://cdn.notinoimg.com/list_2k//peppa_pig/8029241136820_01__231120.jpg,2024-06-13 12:43:04
398,UK,Extreme Promo Kit,Swissdent,23.6,£,https://www.notino.co.uk/swissdent/extreme-promo-kit-cosmetic-set-v/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190150_01-o__200123.jpg,2024-06-13 12:43:04
399,UK,Natural+ Toothpaste,WOOM,4.9,£,https://www.notino.co.uk/woom/natural-toothpaste-toothpaste-with-peppermint/,https://cdn.notinoimg.com/list_2k//woom/8420075180339_01-o__220629.jpg,2024-06-13 12:43:04
400,UK,Black is White,Curaprox,6.9,£,https://www.notino.co.uk/curaprox/black-is-white-cosmetic-set-ii/,https://cdn.notinoimg.com/list_2k//curaprox/7612412424614_01-o__170314.jpg,2024-06-13 12:43:04
401,UK,Dentifricio,Naturaverde,3.4,£,https://www.notino.co.uk/naturaverde/dentifricio-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//naturaverde/8029241122533_01-o__240130.jpg,2024-06-13 12:43:04
402,UK,Royal Tooth Serum,Soaphoria,7.7,£,https://www.notino.co.uk/soaphoria/royal-tooth-serum-dental-serum-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//soaphoria/8586017854178_01-o__240415.jpg,2024-06-13 12:43:04
403,UK,Bava Di Lumaca,Naturaverde,3.3,£,https://www.notino.co.uk/naturaverde/bava-di-lumaca-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//naturaverde/8029241123813_01-o__240130.jpg,2024-06-13 12:43:04
404,UK,Micellar,White Glo,5.8,£,https://www.notino.co.uk/white-glo/micellar-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001391_01-o__230606.jpg,2024-06-13 12:43:04
405,UK,PAP Carbon Whitening,White Pearl,7.1,£,https://www.notino.co.uk/white-pearl/pap-carbon-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333275_01-o__230725.jpg,2024-06-13 12:43:04
406,UK,Fast Sensitive Repair,Biorepair,4.0,£,https://www.notino.co.uk/biorepair/fast-sensitive-repair-toothpaste/,https://cdn.notinoimg.com/list_2k//biorepair/8017331048443_01-o__220811.jpg,2024-06-13 12:43:04
407,UK,Kids 3+ Frozen,Oral B,,£,https://www.notino.co.uk/oral-b/kids-3-frozen-cars-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//oral-b/8001841296784_01-o__230602.jpg,2024-06-13 12:43:04
408,UK,White Shock Instant White,BlanX,,£,https://www.notino.co.uk/blanx/white-shock-whitening-toothpaste-against-stains-on-tooth-enamel-with-immediate-effect/,https://cdn.notinoimg.com/list_2k//blanx/8017331051573_01__160413.jpg,2024-06-13 12:43:04
409,UK,Junior 6-12,Biorepair,,£,https://www.notino.co.uk/biorepair/junior-toothpaste-for-children-without-fluoride/,https://cdn.notinoimg.com/list_2k//biorepair/8017331054093_01-o__220310.jpg,2024-06-13 12:43:04
410,UK,ADS Protective,Curasept,5.9,£,https://www.notino.co.uk/curasept/ads-protective-anti-plaque-toothpaste-for-healthy-gums/,https://cdn.notinoimg.com/list_2k//curasept/8056746070250_01-o__220203.jpg,2024-06-13 12:43:04
411,UK,Sensitive Gums Mint,Marvis,7.8,£,https://www.notino.co.uk/marvis/sensitive-gums-mint-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112425_01-o__240305.jpg,2024-06-13 12:43:04
412,UK,Biosmalto Sensitive Teeth,Curasept,,£,https://www.notino.co.uk/curasept/biosmalto-sensitive-teeth-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746072506_01-o__220203.jpg,2024-06-13 12:43:04
413,UK,Perfect White Black,Beverly Hills Formula,,£,https://www.notino.co.uk/beverly-hills-formula/perfect-white-black-whitening-toothpaste-with-activated-charcoal-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105002681_01-o__210917.jpg,2024-06-13 12:43:04
414,UK,Daycare Protection Junior Booster,Curasept,,£,https://www.notino.co.uk/curasept/daycare-protection-junior-booster-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//curasept/8056746073312_01-o__230605.jpg,2024-06-13 12:43:04
415,UK,Limited Edition Kissing Rose,Marvis,,£,https://www.notino.co.uk/marvis/limited-edition-kissing-rose-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112807_01-o__240305.jpg,2024-06-13 12:43:04
416,UK,Caries Abrasion & Erosion,Curasept,,£,https://www.notino.co.uk/curasept/caries-abrasion-erosion-anti-decay-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746072445_01-o__220203.jpg,2024-06-13 12:43:04
417,UK,Limited Edition Dreamy Osmanthus,Marvis,,£,https://www.notino.co.uk/marvis/limited-edition-dreamy-osmanthus-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112821_01-o__240305.jpg,2024-06-13 12:43:04
418,UK,Nordic White,BlanX,,£,https://www.notino.co.uk/blanx/nordic-white-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blanx/8017331077825_01-o__220401.jpg,2024-06-13 12:43:04
419,UK,ADS 350,Curasept,,£,https://www.notino.co.uk/curasept/ads-350-dental-gel-to-treat-periodontitis/,https://cdn.notinoimg.com/list_2k//curasept/8056746070274_01-o__220218.jpg,2024-06-13 12:43:04
420,UK,Whitening,MEDIBLANC,,£,https://www.notino.co.uk/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth-ii/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492118_01-o__231017.jpg,2024-06-13 12:43:04
421,UK,Biosmalto Junior,Curasept,,£,https://www.notino.co.uk/curasept/biosmalto-junior-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//curasept/8056746072452_01-o__220204.jpg,2024-06-13 12:43:04
422,UK,Fluoride 5000ppm,WOOM,,£,https://www.notino.co.uk/woom/fluoride-5000ppm-fluoride-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/4751033920242_01-o__231019.jpg,2024-06-13 12:43:04
423,UK,Daycare Protection Booster Fruit Sensation,Curasept,,£,https://www.notino.co.uk/curasept/daycare-protection-booster-fruit-sensation-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073305_01-o__230511.jpg,2024-06-13 12:43:04
424,UK,Opti-namel Daily Repair,Elmex,,£,https://www.notino.co.uk/elmex/opti-namel-daily-repair-remineralising-toothpaste/,https://cdn.notinoimg.com/list_2k//elmex/8718951554542_01-o__230426.jpg,2024-06-13 12:43:04
425,UK,Botanique Mint,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/botanique-mint-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200295_01-o__211221.jpg,2024-06-13 12:43:04
426,UK,Prevent,Curasept,,£,https://www.notino.co.uk/curasept/prevent-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746071899_01-o__230606.jpg,2024-06-13 12:43:04
427,UK,Crystal Repair and Whitening,Swissdent,,£,https://www.notino.co.uk/swissdent/crystal-repair-and-whitening-remineralising-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190686_01-o__230711.jpg,2024-06-13 12:43:04
428,UK,EcoBio Dentifricio,Curasept,,£,https://www.notino.co.uk/curasept/ecobio-dentifricio-organic-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071547_01-o__220203.jpg,2024-06-13 12:43:04
429,UK,Natural White Optic Blue,Beverly Hills Formula,,£,https://www.notino.co.uk/beverly-hills-formula/natural-white-optic-blue-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003947_01-o__230222.jpg,2024-06-13 12:43:04
430,UK,Natural Toothpaste Tablets,The Humble Co.,6.5,£,https://www.notino.co.uk/the-humble-co/natural-toothpaste-tablets-pastilles-without-fluoride/,https://cdn.notinoimg.com/list_2k//humble/7350075691911_01-o__210816.jpg,2024-06-13 12:43:04
431,UK,Natural Toothpaste Coconut & Salt,The Humble Co.,,£,https://www.notino.co.uk/the-humble-co/natural-toothpaste-coconut-salt-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075691577_01-o__211221.jpg,2024-06-13 12:43:04
432,UK,Kids 3-5 Years,Colgate,,£,https://www.notino.co.uk/colgate/kids-3-5-years-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//colgate/8718951265738_01-o__200110.jpg,2024-06-13 12:43:04
433,UK,Oral Care Complete Care,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps30__151008.jpg,2024-06-13 12:43:04
434,UK,Naturals Mix,Colgate,,£,https://www.notino.co.uk/colgate/naturals-mix-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8590232001217_01-o__230814.jpg,2024-06-13 12:43:04
435,UK,Kids,Masha & The Bear,,£,https://www.notino.co.uk/masha-the-bear/kids-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//masha_the_bear/8029241134000_01__220428.jpg,2024-06-13 12:43:04
436,UK,Oral Care Ayurvedic Dental Cream,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-ayurvedic-dental-cream-herbal-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138500306_01-o__220613.jpg,2024-06-13 12:43:04
437,UK,Junior 6+,G.U.M,,£,https://www.notino.co.uk/gum/junior-tooth-gel-for-kids/,https://cdn.notinoimg.com/list_2k//gum/070942304160_01-o__220905.jpg,2024-06-13 12:43:04
438,UK,Fresh Mint,Urtekram,,£,https://www.notino.co.uk/urtekram/urtekram-fresh-mint-whitening-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//urtekram/5765228836095_01-o__190813.jpg,2024-06-13 12:43:04
439,UK,Daycare Protection Booster Frozen Mint,Curasept,,£,https://www.notino.co.uk/curasept/daycare-protection-booster-frozen-mint-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073282_01-o__230511.jpg,2024-06-13 12:43:04
440,UK,Junior Caries Protection,Elmex,,£,https://www.notino.co.uk/elmex/junior-caries-protection-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//elmex/4007965505904_01-o__230302.jpg,2024-06-13 12:43:04
441,UK,Strong Mint,Urtekram,,£,https://www.notino.co.uk/urtekram/urtekram-strong-mint-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//urtekram/5765228836170_01-o__190813.jpg,2024-06-13 12:43:04
442,UK,Whitening Herbal,MEDIBLANC,,£,https://www.notino.co.uk/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492101_01-o__231017.jpg,2024-06-13 12:43:04
443,UK,Eco,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/eco-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138816629_01-o__211221.jpg,2024-06-13 12:43:04
444,UK,Pink Whitening Toothpaste,My White Secret,,£,https://www.notino.co.uk/my-white-secret/pink-whitening-toothpaste-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390365_01-o__220105.jpg,2024-06-13 12:43:04
445,UK,Natural Toothpaste Kids,The Humble Co.,4.2,£,https://www.notino.co.uk/humble/natural-toothpaste-kids-natural-toothpaste-for-kids-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//humble/7350075691539_01-o__210823.jpg,2024-06-13 12:43:04
446,UK,Gold Lux Toothpaste,Curasept,,£,https://www.notino.co.uk/curasept/gold-lux-toothpaste-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//curasept/8056746072018_01-o__220218.jpg,2024-06-13 12:43:04
447,UK,Oral Care Sparkly White,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-pearly-white-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps10__151008.jpg,2024-06-13 12:43:04
448,UK,Limited Edition Sinous Lily,Marvis,,£,https://www.notino.co.uk/marvis/limited-edition-sinous-lily-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112814_01-o__240305.jpg,2024-06-13 12:43:04
449,UK,White Lux Toothpaste,Curasept,,£,https://www.notino.co.uk/curasept/white-lux-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//curasept/8056746072001_01-o__220218.jpg,2024-06-13 12:43:04
450,UK,Whitening,Lavera,,£,https://www.notino.co.uk/lavera/whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629213_01-o__200129.jpg,2024-06-13 12:43:04
451,UK,Natural Toothpaste Fresh Mint,The Humble Co.,4.0,£,https://www.notino.co.uk/humble/natural-toothpaste-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075691492_01-o__210823.jpg,2024-06-13 12:43:04
452,UK,Max White Ultra Freshness Pearls,Colgate,,£,https://www.notino.co.uk/colgate/max-white-ultra-freshness-pearls-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951505100_01-o__240229.jpg,2024-06-13 12:43:04
453,UK,Biocare Wellness,Swissdent,,£,https://www.notino.co.uk/swissdent/biocare/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190853_01-o__160222.jpg,2024-06-13 12:43:04
454,UK,Gold Lux Set,Curasept,,£,https://www.notino.co.uk/curasept/gold-lux-set-whitening-kit-for-teeth/,https://cdn.notinoimg.com/list_2k//curasept/8056746071509_01-o__220218.jpg,2024-06-13 12:43:04
455,UK,Professional Active,Splat,,£,https://www.notino.co.uk/splat/professional-active-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/7640168930011_01-o__231101.jpg,2024-06-13 12:43:04
456,UK,Stain-away,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care-high-impact-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/6297000713977_01-o__210811.jpg,2024-06-13 12:43:04
457,UK,ADS Astringent,Curasept,,£,https://www.notino.co.uk/curasept/ads-astringent-gel-toothpaste-to-treat-bleeding-gums/,https://cdn.notinoimg.com/list_2k//curasept/8056746070304_01-o__220203.jpg,2024-06-13 12:43:04
458,UK,Launcher Set,Toothy®,,£,https://www.notino.co.uk/toothy/launcher-set-teeth-whitening-kit/,https://cdn.notinoimg.com/list_2k//toothy/726667490779_01-o__210528.jpg,2024-06-13 12:43:04
459,UK,Professional Pro-Repair,Oral B,,£,https://www.notino.co.uk/oral-b/professional-pro-repair-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001841729077_01-o__220701.jpg,2024-06-13 12:43:04
460,UK,Classic,Yotuel,,£,https://www.notino.co.uk/yotuel/classic-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//yotuel/yotclsw_ktps10__150428.jpg,2024-06-13 12:43:04
461,UK,Herbal Toothpaste,NANOO,,£,https://www.notino.co.uk/nanoo/herbal-toothpaste-herbal-toothpaste-with-sea-salt/,https://cdn.notinoimg.com/list_2k//nanoo/08594211010207_01-o__221013.jpg,2024-06-13 12:43:04
462,UK,"Gingidex 0,06%",G.U.M,,£,https://www.notino.co.uk/gum/gingidex/,https://cdn.notinoimg.com/list_2k//gum/gumginw_ktps10_01__151102.jpg,2024-06-13 12:43:04
463,UK,Teeth Whitening Foam,My White Secret,,£,https://www.notino.co.uk/my-white-secret/teeth-whitening-foam-foam-corrector-for-whitening-teeth/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390563_01-o__231128.jpg,2024-06-13 12:43:04
464,UK,Botanique Simply mint,Himalaya Herbals,,£,https://www.notino.co.uk/himalaya-herbals/oral-care/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200240_01-o__210811.jpg,2024-06-13 12:43:04
465,UK,Biosmalto Baby-Kid,Curasept,,£,https://www.notino.co.uk/curasept/biosmalto-baby-kid-toothpaste-for-children-without-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071189_01-o__220203.jpg,2024-06-13 12:43:04
466,UK,Toothpaste Aphrodisiac For Her and Her,You&Oil,,£,https://www.notino.co.uk/youoil/toothpaste-aphrodisiac-for-her-and-her-gift-set/,https://cdn.notinoimg.com/list_2k//youoil/4779035864005_01-o__220609.jpg,2024-06-13 12:43:04
